DEAL_ID,FROM_CURRENCY,TO_CURRENCY,TIMESTAMP,AMOUNT
ahhdkpig-5365-4o23-r01l-74834l59fzza,PEN,IDR,2021-11-10 09:15:42,86.33
zxllcjdj-7504-8x47-v21b-85130m26anrs,CNY,PHP,2022-05-05 07:34:20,97.33
eczsbywx-5610-2e46-c77n-02118v73rjfd,RUB,IDR,2022-06-21 05:12:07,37.21
kjnimril-7593-6e59-j60l-56974c94oifv,IDR,CNY,2022-02-02 13:46:28,76.28
tdjrainy-2035-5m34-i71n-28292n48yyqu,BDT,XAF,2021-12-12 17:55:35,47.78
trsfbzor-4781-6g17-q50k-86092a34dbdw,MMK,PHP,2021-08-21 22:37:45,74.05
qkocxffi-8084-7h80-q38a-37405h95gqem,CNY,CNY,2021-10-05 11:55:56,14.02
xnixnovx-8734-4q41-j19v-37243s56enwe,XOF,CNY,2022-02-05 13:27:27,90.93
wuinarev-7915-3l67-b64g-88408p37ggwq,IDR,THB,2021-08-08 01:46:52,94.82
jmhsproh-4581-2h53-n39w-65135k33wnfb,CNY,PHP,2021-10-16 04:46:49,3.52
voizyilr-3292-6p78-k26n-97864p57hjmg,EUR,CNY,2021-09-23 19:38:13,5.63
zhwzsdnd-2221-7x39-e30q-48155n35cqbh,CNY,CNY,2021-11-30 23:48:54,78.41
txrbcprt-9631-3c07-f17o-36149x10msfz,USD,SEK,2022-03-15 17:09:01,58.18
vghyrxmt-1808-0u12-g51j-40563n50gmbx,CNY,PHP,2022-04-09 14:26:51,29.32
uckjaxmq-5471-3z30-s33i-58753h34rejt,RUB,SDG,2022-01-17 14:57:46,35.03
bkcsvfri-0527-9o19-p13h-69439o46knne,HNL,RUB,2022-02-01 23:37:02,30.27
drngwtgj-4458-4t28-l23f-54341w60kvlu,NPR,RUB,2022-01-16 04:37:07,64.01
xvflhlmb-6985-9l51-o51k-21200m90kzew,EUR,SEK,2021-10-01 09:06:22,99.89
rmhqhmco-6941-1x05-d51l-15531x32qmar,COP,CNY,2022-05-06 01:50:22,49.51
ygyjvlzq-1006-8r38-e13x-06938x79vxtt,BRL,CZK,2022-06-24 23:21:54,75.17
onvmmwin-7546-2z32-j57r-99891k94aixj,SEK,HNL,2021-09-05 22:46:12,49.32
cvbppwft-0602-3q29-u16j-06122e09aicd,SOS,BRL,2022-01-29 04:00:38,96.28
rrdihdqj-9593-4u66-o52o-14591s27shjz,MAD,EUR,2021-10-11 01:02:51,84.67
bnptspwc-3465-6v48-i70d-59787p21utxs,NGN,RUB,2022-04-04 17:17:14,73.31
yqhuejnn-0209-5l70-i44c-74505l07edct,USD,IRR,2021-08-21 00:10:14,66.85
wupgmhwn-0593-3o69-m20g-72717y47zpxw,PHP,CNY,2022-05-20 22:49:51,95.15
tfsgowiw-4153-0g38-j07z-13925m07iyvu,PLN,LKR,2021-08-25 16:29:53,47.06
ibptomtd-0666-7q90-x33l-52700b20ualk,GEL,SEK,2022-06-13 09:19:20,74.64
llrwllas-8678-1o32-v19e-54943x99klsv,CNY,IDR,2022-07-11 19:12:30,49.79
poyeszgg-1224-0t74-p16w-99730q44tzvo,CNY,IDR,2022-02-25 04:45:07,6.16
hawlpttm-4011-9a55-b40d-44436p20mynm,CNY,IRR,2021-12-16 17:16:55,31.06
oftisxjc-4112-9w80-c55q-29428d16dlur,CNY,IDR,2022-02-12 10:19:02,76.86
dffvcpkw-4438-6g44-a31x-90477k89rahm,IDR,CZK,2022-03-26 16:24:58,36.2
qrfwwtxr-8084-6k33-s76c-25510c82tnak,BRL,EUR,2022-02-01 03:47:20,96.82
tgwxexjg-6012-9p15-h88u-40353e77udjr,IDR,BRL,2021-08-17 18:30:34,89.63
lktnjkfq-3400-2y27-u99j-80384y66cift,BRL,IDR,2021-10-19 04:12:45,61.33
gkmvmqgg-0518-6y34-o58g-45863e52mqnr,IDR,CNY,2021-08-07 13:59:04,49.31
rnfbzlyo-5775-5w72-x34a-72315p82nruw,RUB,CNY,2022-03-03 00:56:37,13.65
lljkpkff-2509-9e19-a87o-54629f34xnae,ALL,HRK,2021-12-29 12:53:26,75.29
agebiwfl-5381-4d81-g96q-53105i89naro,CNY,EUR,2022-01-14 19:25:52,68.34
rqxvzmav-1842-6h65-s39p-12857m14pkwf,CNY,NGN,2021-07-20 19:26:57,5.01
zmkrslkp-8647-5w69-h39d-77476x88nudx,CNY,VND,2022-06-02 21:44:20,66.88
zpympteh-1979-8a70-v07u-70045o84lgdk,CZK,PKR,2022-03-19 05:56:20,73.44
gbovxtxv-7691-2z39-e43n-69510v76jwhu,CZK,CZK,2022-04-10 02:19:08,46.94
qtydluwk-8962-1t18-n92u-56245a65yhow,RUB,EUR,2022-02-26 18:11:04,13.85
nssfdljr-7870-4f03-w57c-29613s92nexl,EUR,TWD,2022-01-20 23:55:39,82.33
drgxgayj-3564-1o50-w53v-39220e42wrku,CNY,CNY,2021-09-17 19:58:42,81.8
envtqjdp-7982-8p34-g63a-16888y42bezl,CNY,CNY,2022-06-13 22:13:25,43.22
vosaunyw-5017-0z19-v38i-65130u03qfhu,BRL,JPY,2022-02-10 15:50:20,92.13
eeuqaftm-2867-8x54-m39f-08725s25cuuy,IDR,CNY,2022-03-11 20:35:34,36.92
rajlsewl-0104-5x23-p63e-93046f47bhbc,PAB,PHP,2021-10-23 09:12:12,32.71
cjltrjvx-6558-5q47-g57r-64402w17ayam,SEK,RUB,2021-07-22 04:26:20,43.84
olfiqoku-6254-4s21-u79k-14041d70rzqf,JPY,IDR,2022-05-16 18:31:36,25.23
isylilov-2497-1b60-i09u-25939m05bjzs,CNY,NGN,2021-09-29 02:31:00,2.09
yjjghvfg-7285-9t49-t70j-63433g89nndy,IDR,SEK,2022-04-10 16:07:47,53.53
rfqzhesm-8468-7n79-a67v-53965c93zffv,EUR,UAH,2021-08-26 12:47:02,33.41
nefucwji-1167-6p77-v58c-92105t60qkyy,CNY,JMD,2022-01-24 05:02:50,89.44
bqaaqtze-4857-2b80-s55d-31281k32mkse,GTQ,ILS,2021-09-28 04:34:59,43.58
nmnxsvph-6574-1g02-v05p-23113j88awep,EUR,BRL,2022-01-25 02:55:25,2.61
wzsuugeu-0179-4i57-i93a-23140s67juwn,EUR,VEF,2021-08-08 10:03:46,32.16
yvqmhder-1795-5o53-b02d-09466s60rlvc,IDR,CNY,2021-09-09 06:33:25,91.56
edeljwbc-1769-7y42-d87j-23399s06qibo,IDR,PEN,2021-11-01 13:22:30,36.43
viyisghp-8524-5t11-a08o-83212k78omvr,PEN,EUR,2021-12-22 08:55:30,76.28
pbjijhzj-5448-9p37-b34d-19868a65dcxs,CAD,CNY,2022-06-16 02:28:54,9.0
dbetljiv-8147-8x17-j33k-39912p83iujy,EUR,CNY,2022-04-22 21:20:27,84.12
lvhljvcf-3299-0s74-r64q-05545h96hrbb,COP,CDF,2021-11-24 14:28:27,18.22
tnzhifyb-7988-5o11-i40v-59630w77isos,VND,SEK,2021-11-15 01:06:41,44.35
rcaskems-0453-8y72-n68e-81870a56oqar,TND,BAM,2022-03-14 17:58:55,34.47
czsoxnmk-4169-2s12-u45a-31734j30idet,EUR,IDR,2021-10-21 14:55:35,69.14
pkezwsdy-9026-2p29-x64e-73520t17wbfg,MNT,USD,2022-02-15 06:27:46,58.36
ccubodhi-8266-6h98-m69b-08262q31gdkz,USD,CNY,2021-07-24 06:12:01,19.22
oxuanlvg-0576-2h47-c44f-60844g58xldw,IDR,CNY,2022-05-24 20:19:34,19.73
dsidlkgw-7524-6z68-e60z-15779p57puxw,CNY,RUB,2022-03-31 13:26:28,82.71
xwfyynen-2243-6e92-u86f-44349z75yyja,CNY,CNY,2021-11-07 13:01:13,48.78
inzdjmfr-9406-0d68-z88y-66371l58aukz,CNY,KZT,2022-05-30 09:51:17,10.78
orlwpfnn-6587-8m55-z03f-79533h61tinm,PLN,IDR,2022-01-19 05:45:57,87.75
lhwvvzoq-6157-2v60-a05k-06551v81bgft,PHP,CNY,2021-12-13 16:46:23,68.73
sosdqymm-3019-0h56-d04l-55685a35hiqa,BRL,NPR,2022-07-03 15:54:53,69.25
aburcrfp-0212-3e47-l63o-19912t47hola,EGP,CAD,2021-10-17 01:34:14,31.51
vvhovorh-7082-6d95-e61l-35977y63xkbu,PHP,MYR,2021-09-16 20:20:08,11.53
xzlxlvpu-3246-5m80-p03w-27659e63feci,HNL,EUR,2021-08-31 09:30:06,33.45
voadtapi-3769-6b88-g22o-53164v71gowc,CNY,HRK,2022-03-29 10:39:07,21.67
vgxvbzff-0634-3c68-i97h-58611m18wnfs,CNY,USD,2021-07-12 06:27:57,2.9
tqsowelw-4770-9i75-o85z-27771i43hhfu,CNY,PHP,2022-06-09 03:31:19,90.56
whukawdu-7221-8m17-m62z-53172c28bako,CNY,PLN,2022-04-18 02:13:02,59.94
kvlcffud-0889-2v86-u07u-75249o61rzwp,EUR,HTG,2021-07-15 03:52:52,45.25
rwudzakj-2336-6k50-m98u-13262t87ncfr,CAD,EUR,2022-01-18 14:17:15,60.36
nukmrdrq-5046-5g84-s86y-05316m11ugdr,IDR,BRL,2021-08-04 12:59:43,34.86
oeqkbzls-4878-3z17-z28d-22861x51yink,RUB,PHP,2022-02-16 06:25:20,21.69
bkdeecfz-5248-9g96-p17d-98040r63gaps,CDF,AMD,2022-05-07 00:49:35,82.97
elvljcxy-2799-4i73-n91g-48237y15wrnt,MYR,EUR,2021-11-30 01:51:04,2.26
jlamhodi-4422-4t66-x27q-50032q10jpsg,PHP,SEK,2021-07-27 20:33:42,72.24
ifujnjdo-3511-3u65-d84c-87852j65hwik,IDR,CZK,2021-12-25 22:49:55,22.7
cowtxalo-0875-2v69-j26m-97393t24nbhl,BRL,CNY,2022-01-01 12:59:59,53.08
brhgzmct-5361-4c55-p39p-62607z72ktpt,CNY,EUR,2021-07-28 10:19:12,62.61
yxortdvh-8186-6n36-l94r-41778u22gffw,IDR,PGK,2021-09-30 12:47:10,42.46
uzglczyc-2990-4p87-g44o-57445q01pvli,CNY,CNY,2022-03-20 01:34:00,9.71
vdtkofbx-0754-0m23-b29z-17554b51riho,USD,CNY,2022-02-17 11:06:41,63.22
bndgyauw-7638-4p98-m43b-20935q24kvuf,CNY,IDR,2022-06-14 12:13:14,30.82
namhjxmm-5879-0z54-x00l-50444j38ropc,UAH,BRL,2021-08-17 00:08:31,60.91
wnplaqpf-3293-8o06-n37b-69605h97rkyk,PHP,CAD,2021-09-02 06:52:58,68.4
qsavvpyy-8855-3o00-a10p-23890p94rogk,EUR,CNY,2022-02-16 09:23:00,92.73
rsrhmvoj-3411-7c16-w84v-90912d52mhpl,EUR,PLN,2022-06-13 10:08:22,8.86
yknpkiij-1466-9t06-i29d-54122n42olzf,IDR,NGN,2022-04-02 04:04:03,74.4
ejzcbsii-1610-3x14-q74u-92019b49doaa,PLN,EUR,2021-09-24 17:52:40,37.03
ouxgtxtd-6780-8b56-p45p-90960p19jbjz,CNY,EUR,2021-08-03 05:56:37,99.19
xxbikaob-6601-4w21-w70z-51551i42iiss,IQD,RUB,2022-06-15 05:54:31,10.97
rhjvcysj-2996-8l91-x74l-49171w98ufcq,JPY,IDR,2022-04-17 06:50:07,26.03
pdrvhior-6509-2o19-e50m-60555h88quhh,EUR,JPY,2022-01-21 22:29:18,99.24
zzpqboub-0791-6p98-a87c-38942a96gtvx,EUR,NOK,2022-02-24 17:10:01,23.03
twiolnig-0099-7d35-k76p-01375f28tsrq,PLN,VND,2022-06-20 22:11:31,53.89
lmipzobn-8694-7s55-m69h-69513m19ljki,IDR,CNY,2022-03-17 10:44:39,42.63
mcvdllcj-3855-4v68-z33l-94232e33hojr,PEN,IDR,2022-06-13 21:47:45,37.15
jmtqjwor-0348-9h93-w16v-73533z96pfnx,CNY,IDR,2022-01-24 03:00:54,75.27
xfhrktgu-7936-6n34-y62r-20272w03xqlu,EUR,UAH,2021-07-27 05:40:02,64.08
lfiwlcwj-1095-0e71-j42c-23942k03pvif,RUB,CNY,2021-08-03 19:41:47,68.73
ynkkiwam-9976-8y48-f36d-81319c45adzb,CZK,CNY,2021-11-19 02:56:24,5.53
dzpnxtjz-4459-3z61-g38l-12718w11ekrm,PHP,AOA,2022-03-09 20:39:39,70.24
zcbwdqwu-3190-1k68-q31k-11569t43ktww,THB,PHP,2022-04-17 20:23:58,25.57
vofvbbgl-8091-8u16-a73f-08219e81qutv,PHP,IDR,2022-05-20 13:47:59,13.55
cauymwig-6554-5v48-q22e-05394d09tlfs,BRL,ALL,2021-12-11 15:09:50,28.76
kpmjybcs-5743-8h88-e19t-38768z36soft,CNY,PAB,2022-04-29 12:04:34,96.27
inbtxzgq-2545-6a05-s86s-51213u74sykf,RUB,IDR,2021-10-03 11:06:01,9.49
tunulbgr-0808-0m59-b37n-74225l90fxgi,CNY,AFN,2021-10-29 05:04:07,4.63
wggqokrw-6009-3q28-o31t-85563m18jbgs,CNY,EUR,2022-03-21 14:52:17,29.28
togzekmr-1076-1e24-l15a-99874g76kwyj,CNY,RUB,2022-05-16 21:53:04,6.11
hbusriml-7847-7l19-z48v-90744l54rrpx,RUB,IDR,2021-12-25 22:30:16,55.76
oyafmcba-3939-9s67-b81s-11300j63orkw,CNY,CNY,2022-05-04 19:19:21,46.83
eanlobec-2975-4y87-a13r-39846x48firz,AUD,USD,2022-07-01 06:14:30,20.49
rkategts-9099-5t91-n32c-19015t27szbl,AFN,IDR,2021-07-13 11:36:20,88.88
petxzslq-5184-6z87-s82y-57426r91hjmx,MNT,XOF,2022-06-20 11:41:02,4.27
wumtxwoe-4139-2z82-b32f-07982i31yubj,CNY,EUR,2021-12-29 13:54:12,39.66
eomukyag-9114-3c95-g60p-66946o85gror,SOS,RUB,2022-03-26 06:22:09,44.87
xjqkreky-8023-5t73-e53r-09886x09jihd,CNY,BSD,2021-07-27 14:02:19,47.76
gylbtmpe-1502-4d36-w45j-39346r75mmcl,PHP,SEK,2021-08-20 02:34:14,56.28
rzrvusnz-7156-7m66-x08z-56655a47hnwy,COP,CUP,2021-09-19 02:20:12,78.67
rrolakqg-2444-7m67-y99i-60978q04xeig,ZAR,NGN,2021-07-19 17:37:52,20.84
fwakoldi-1862-2y28-k86t-66837y34mmme,RUB,SEK,2022-05-03 10:29:04,68.7
gogtjbfz-4826-0d56-a14w-47805f28qjpw,VND,IDR,2021-11-30 22:42:27,47.75
yvftglee-0149-2f67-j07a-99712q78gpmq,SEK,CAD,2022-03-16 19:16:22,42.95
cvhgqvep-5105-4y72-l84g-59893o07reub,CNY,CNY,2021-11-27 02:25:48,56.94
fozrraun-5632-0a10-m89i-24576d80zblw,PHP,THB,2022-03-06 15:01:54,30.74
emdqjubd-4902-4q92-x94r-83499n33izyt,CNY,EUR,2022-02-01 03:14:01,81.41
qdpmgkzy-7652-9g72-b49v-37089n60pvce,ARS,CNY,2021-12-21 10:23:40,91.54
fmsyzzas-5421-6c89-w62v-10115o36wkfa,BRL,CNY,2022-05-19 04:51:15,80.29
lyxwqqwk-1485-1o78-x33n-49497r98bbin,IDR,JPY,2022-03-08 22:38:40,59.45
pfrdnjji-6208-9u19-h98z-60057b15rpvv,JOD,CNY,2022-07-08 01:06:22,53.67
dlcadfvq-0862-7r54-u79r-06168m45qfis,CNY,IDR,2022-06-12 20:57:48,48.22
zhodfsvx-1204-4j69-r10k-34433q23tubl,NGN,EUR,2022-02-27 12:31:10,77.86
tkzrsxgh-1468-0m54-e55i-60701l91wkxs,CNY,PLN,2022-05-17 07:33:00,67.22
tpicmgyl-6315-4v29-n58s-58587j51ohyc,CNY,RUB,2022-05-20 22:35:10,10.17
iennwcsa-3226-2x60-u06f-49338k05wnik,EUR,TZS,2022-06-02 03:21:50,92.53
rlhjywyi-9725-3l24-u13j-13592h72knrz,CNY,CNY,2021-08-06 01:33:29,5.12
cealkppb-8980-2a15-t60h-02642s44ymoz,EUR,RUB,2022-05-31 13:12:27,63.29
kfmtvyfc-5430-8m81-n34k-88985x10ltov,IDR,RUB,2022-04-29 14:49:02,8.2
stcjutzr-0869-3f01-t81z-20993x67qufz,USD,RUB,2022-06-11 06:15:14,29.74
ntunxkve-3811-9k91-y79e-17254z76ztlp,EUR,SEK,2021-09-11 00:04:58,19.77
dbeoiclt-5680-7n14-r60e-20285o90sgfi,USD,BRL,2022-02-27 09:35:18,92.59
lpbrmwkw-0045-5e07-v59r-06921g35rkvb,BRL,CNY,2022-02-28 08:39:08,91.13
utdbowud-9301-4y83-s67g-22373t44ynek,CNY,CNY,2021-12-30 22:59:59,51.42
srblttpq-8202-0a39-b29o-95038x67uatf,EUR,XOF,2021-07-20 13:46:46,3.25
ddtyaere-7708-0w48-l32f-23938c73kyvt,PLN,EUR,2021-11-01 00:04:37,14.51
zcntjfyw-5923-0t89-w06n-69598z42dchj,SEK,PEN,2022-05-03 01:04:09,72.92
qwdfjegw-7626-8j78-o21v-53829r80zvgp,RUB,CNY,2021-11-30 06:07:47,79.52
nxyfdpyl-1140-7f35-w27w-73033g10ahmh,SEK,EUR,2022-01-06 04:45:17,24.12
hbcyhccr-6360-6o83-w78h-25395v51bdwo,JPY,CNY,2022-01-26 12:29:42,66.97
omsvjtgm-1299-6v68-r35p-44660h30qggt,EUR,EUR,2021-08-19 19:02:33,97.52
gbplcvlz-7218-9t64-u66g-83384t06vute,EGP,IDR,2021-10-12 14:04:38,65.83
zmgfkqdd-0965-8o77-u43e-19640q70helc,IDR,EUR,2022-05-02 11:34:08,12.51
tcsgakla-4705-1f51-d15f-69644r76poew,EUR,SEK,2022-02-12 12:37:51,74.5
siogkatu-7221-6y52-w57n-69010p74fivy,RUB,BRL,2021-08-08 16:10:36,17.06
tvetaerh-1935-2q69-s66p-68632n89dbej,IDR,IDR,2022-01-14 17:10:11,57.69
ejgqmxzb-4761-1k91-n47k-86858u37uptr,CNY,USD,2022-04-14 09:45:28,70.22
ktbixevs-4198-4h53-i63e-09460c98cvno,SEK,IDR,2021-08-23 04:05:13,25.2
tdfhxigj-6176-9x76-n96b-26058j86okwc,IDR,IRR,2022-03-10 21:03:13,97.05
vijwdkbv-6148-4n54-n52h-18450e60qloa,PHP,CAD,2022-06-01 21:33:14,63.89
dtyjspap-8555-0y10-l42g-67981t39nfdn,PHP,CNY,2022-04-18 13:39:53,72.21
eoxufqrg-6157-7z02-v61s-16009r86cafa,HNL,IDR,2022-03-28 10:08:37,62.06
idlzopfi-9933-2b21-q70e-07797g34cfds,CNY,CNY,2022-05-13 06:24:51,69.23
fhpwkeyj-6108-3y56-n00r-38721o17ckff,DKK,JPY,2022-02-08 00:33:55,15.97
gauxhdxv-9556-8u30-l52h-97555r02hxfn,RUB,KHR,2022-05-09 15:53:20,91.45
qgpopaab-3935-8g80-g62x-73069i33knqh,ZWL,BRL,2021-12-17 06:49:05,26.15
dtpfowvv-7514-1k28-j40q-63251k16tsxf,KRW,CNY,2022-05-03 14:32:17,28.9
fastleqs-4233-0t51-h70b-71070p94nsms,IDR,RUB,2022-01-26 08:42:58,51.16
kpvglupm-0867-0e45-f78n-72126a03kcyl,CZK,CAD,2022-03-09 13:51:57,33.79
gzaeezck-4916-5e05-z69i-81384b82fnzz,EUR,PLN,2021-08-14 21:13:56,30.55
ffcvfhnd-1916-8c57-d10v-89514o02ebfj,PLN,CNY,2021-08-20 14:43:48,81.26
qywybwkn-5223-1i66-z55y-15315e06tgsg,EUR,COP,2022-04-04 18:31:08,42.56
iojqputc-8982-9q76-y91b-19302j41ohzp,IDR,RUB,2021-12-15 10:31:40,34.55
msqdpkdl-1655-2l35-j64x-26131u08pilx,RUB,JPY,2022-05-04 00:56:17,46.46
svyskswl-8928-8m94-q37y-88608x49cjez,IDR,YER,2021-12-22 20:42:51,83.29
jepbelpl-6743-7i28-s51a-37616n33ezhx,EUR,TTD,2022-04-01 15:15:26,1.62
thsstnyj-4434-7b73-v74u-12565c84ssge,CNY,CNY,2021-10-31 08:38:43,54.83
